ymdhms,sunshine,humdt,wnd_spd,visiblt,cloud2,cloud,grd_temprt,wnd_dir,dewpnt,steampressr,temprt,mincloud,rain,pressr,seapressr,snow
2019090109,0.0,88.0,0.4,1238.0,4.0,10.0,25.9,0.0,18.7,21.6,20.8,62.0,0.0,998.0,1017.1,0.0
2019090110,0.2,81.0,0.7,1656.0,5.0,9.0,28.9,110.0,18.6,21.4,22.1,58.0,0.0,998.6,1017.6,0.0
2019090111,0.0,76.0,1.5,1639.0,9.0,10.0,27.8,160.0,18.3,21.0,22.8,52.0,0.0,998.6,1017.5,0.0
2019090112,0.0,71.0,0.7,1718.0,9.0,10.0,29.9,160.0,17.9,20.5,23.5,48.0,0.0,998.5,1017.3,0.0
2019090113,0.0,78.0,0.2,1600.0,3.0,10.0,26.3,0.0,19.2,22.2,23.3,45.0,0.0,998.5,1017.3,0.0
2019090114,0.0,91.0,0.4,762.0,1.0,10.0,24.0,0.0,20.6,24.3,22.2,13.0,0.2,997.9,1016.8,0.0
2019090115,0.0,98.0,1.0,355.0,6.0,10.0,23.7,90.0,21.4,25.5,21.8,10.0,0.7,997.2,1016.2,0.0
2019090116,0.0,98.0,0.5,240.0,9.0,10.0,23.2,70.0,21.0,24.9,21.4,22.0,1.0,997.6,1016.6,0.0
2019090117,0.0,98.0,0.7,171.0,2.0,10.0,22.7,270.0,20.4,24.0,20.8,19.0,0.9,998.1,1017.2,0.0
2019090118,0.0,98.0,0.3,294.0,1.0,10.0,22.3,0.0,19.7,22.9,20.1,16.0,0.7,998.0,1017.2,0.0
2019090119,0.0,98.0,0.6,458.0,3.0,10.0,21.2,200.0,18.4,21.2,18.8,1.0,0.1,997.9,1017.0,0.0
2019090120,0.0,98.0,0.6,827.0,0.0,10.0,20.5,270.0,18.0,20.6,18.4,1.0,0.1,998.4,1017.6,0.0
2019090205,0.0,98.0,0.0,95.0,8.0,10.0,19.9,0.0,17.9,20.5,18.3,1.0,2.0,997.8,1017.0,0.0
2019090206,0.0,98.0,0.0,118.0,3.0,10.0,20.1,0.0,18.1,20.8,18.5,1.0,0.4,997.7,1016.8,0.0
2019090207,0.0,98.0,0.2,152.0,8.0,10.0,20.3,0.0,18.1,20.8,18.5,1.0,0.5,998.1,1017.3,0.0
2019090208,0.0,98.0,0.9,252.0,9.0,10.0,20.6,110.0,18.2,20.9,18.6,1.0,2.1,997.9,1017.0,0.0
2019090209,0.0,98.0,0.2,257.0,9.0,10.0,20.7,0.0,18.5,21.3,18.9,2.0,1.2,998.0,1017.1,0.0
2019090210,0.0,98.0,0.3,180.0,6.0,10.0,20.7,0.0,18.6,21.4,19.0,3.0,2.0,998.5,1017.6,0.0
2019090211,0.0,98.0,0.0,189.0,1.0,10.0,21.1,0.0,18.7,21.6,19.1,4.0,4.2,998.0,1017.1,0.0
2019090212,0.0,98.0,0.7,265.0,4.0,10.0,22.4,140.0,19.3,22.4,19.7,2.5,2.3,997.3,1016.5,0.0
2019090213,0.0,98.0,0.7,956.0,4.0,10.0,25.9,160.0,20.3,23.8,20.7,1.0,2.5,997.1,1016.2,0.0
2019090214,0.0,95.0,0.3,1210.0,9.0,10.0,24.6,0.0,20.2,23.7,21.1,5.0,0.4,996.7,1015.7,0.0
2019090215,0.0,92.0,0.5,1502.0,10.0,10.0,26.4,200.0,20.3,23.8,21.7,5.0,0.0,996.1,1015.0,0.0
2019090216,0.0,92.0,0.1,1704.0,10.0,10.0,25.4,0.0,20.5,24.1,21.9,5.0,0.0,995.7,1014.6,0.0
2019090217,0.0,95.0,0.3,1161.0,10.0,10.0,23.9,0.0,20.9,24.7,21.8,3.0,0.0,995.7,1014.6,0.0
2019090218,0.0,96.0,0.4,817.0,10.0,10.0,23.0,0.0,20.7,24.4,21.4,3.0,0.0,996.0,1015.0,0.0
2019090219,0.0,98.0,0.7,350.0,10.0,10.0,22.1,50.0,20.5,24.1,20.9,3.0,0.2,996.1,1015.1,0.0
2019090220,0.0,98.0,0.0,258.0,10.0,10.0,22.2,0.0,20.4,24.0,20.8,3.0,0.2,996.6,1015.7,0.0
2019090305,0.0,98.0,0.0,324.0,10.0,10.0,21.8,0.0,20.4,24.0,20.8,2.0,0.0,995.7,1014.7,0.0
2019090306,0.0,98.0,1.3,231.0,10.0,10.0,21.6,290.0,20.5,24.1,20.9,1.0,0.3,996.1,1015.1,0.0
2019090307,0.0,98.0,0.8,95.0,7.0,10.0,21.7,70.0,20.4,24.0,20.8,1.5,0.9,996.1,1015.1,0.0
2019090308,0.0,98.0,1.2,269.0,10.0,10.0,22.4,110.0,20.7,24.4,21.1,2.0,0.1,996.8,1015.8,0.0
2019090309,0.0,98.0,0.5,117.0,10.0,10.0,22.3,70.0,21.0,24.9,21.4,1.0,3.3,997.3,1016.3,0.0
2019090310,0.0,98.0,0.2,1502.0,4.0,10.0,25.1,0.0,21.9,26.3,22.3,2.0,6.8,997.1,1016.0,0.0
2019090311,0.0,98.0,0.6,1501.0,10.0,10.0,24.3,90.0,21.8,26.1,22.2,2.0,0.0,997.2,1016.1,0.0
2019090312,0.0,98.0,2.4,168.0,10.0,10.0,23.3,20.0,21.5,25.6,21.9,2.0,11.1,996.9,1015.8,0.0
2019090313,0.0,98.0,0.3,1794.0,1.0,10.0,24.9,0.0,22.0,26.4,22.4,3.0,3.0,995.8,1014.7,0.0
2019090314,0.2,89.0,1.4,1992.0,6.0,10.0,30.1,140.0,22.2,26.8,24.2,2.0,0.1,994.7,1013.4,0.0
2019090315,0.0,85.0,2.2,2000.0,2.0,9.0,28.3,200.0,21.3,25.3,24.0,4.0,0.0,994.4,1013.1,0.0
2019090316,0.0,87.0,2.2,2000.0,8.0,10.0,26.8,230.0,21.4,25.5,23.8,35.0,0.0,994.4,1013.1,0.0
2019090317,0.0,87.0,1.1,1992.0,10.0,10.0,25.7,180.0,21.2,25.2,23.5,29.0,0.0,994.7,1013.4,0.0
2019090318,0.0,94.0,0.7,1989.0,7.0,10.0,24.8,70.0,22.0,26.4,23.1,7.0,0.0,994.9,1013.7,0.0
2019090319,0.0,98.0,0.3,311.0,10.0,10.0,23.7,0.0,22.0,26.4,22.4,5.0,1.4,995.2,1014.1,0.0
2019090320,0.0,98.0,0.2,781.0,2.0,10.0,23.5,0.0,21.5,25.6,21.9,4.0,10.8,995.3,1014.2,0.0
2019090405,0.0,98.0,0.7,272.0,10.0,10.0,22.7,90.0,21.4,25.5,21.8,3.0,0.1,993.8,1012.7,0.0
2019090406,0.0,98.0,0.1,207.0,10.0,10.0,22.7,0.0,21.5,25.6,21.9,2.0,0.0,994.3,1013.2,0.0
2019090407,0.0,98.0,0.4,305.0,9.0,9.0,22.9,0.0,21.7,26.0,22.1,2.0,0.0,994.5,1013.4,0.0
2019090408,0.0,98.0,1.3,241.0,10.0,10.0,23.1,110.0,22.0,26.4,22.4,2.0,0.4,994.5,1013.3,0.0
2019090409,0.0,98.0,2.2,508.0,10.0,10.0,23.3,90.0,22.2,26.8,22.6,3.0,0.6,994.9,1013.7,0.0
2019090410,0.0,97.0,1.6,582.0,10.0,10.0,23.7,110.0,22.4,27.1,23.0,2.0,0.5,995.1,1013.9,0.0
2019090411,0.0,95.0,0.6,703.0,10.0,10.0,25.1,90.0,22.8,27.7,23.7,2.0,0.2,994.8,1013.5,0.0
2019090412,0.0,90.0,2.0,1584.0,10.0,10.0,26.8,160.0,22.7,27.6,24.5,3.0,0.0,994.1,1012.7,0.0
2019090413,0.0,87.0,1.4,1611.0,9.0,10.0,28.9,160.0,22.7,27.6,25.1,3.0,0.0,993.6,1012.3,0.0
2019090414,0.0,91.0,2.1,1147.0,10.0,10.0,27.0,140.0,22.9,27.9,24.5,3.0,0.0,994.0,1012.6,0.0
2019090415,0.0,90.0,1.6,1545.0,9.0,10.0,27.4,140.0,23.1,28.3,24.9,3.0,0.0,993.7,1012.4,0.0
2019090416,0.0,91.0,0.6,1557.0,9.0,10.0,27.5,160.0,23.4,28.8,25.0,3.0,0.0,993.3,1012.0,0.0
2019090417,0.0,91.0,1.7,1076.0,7.0,10.0,27.0,70.0,23.2,28.4,24.8,3.0,0.0,992.6,1011.3,0.0
2019090418,0.0,91.0,1.1,1068.0,7.0,7.0,26.0,180.0,23.0,28.1,24.6,3.0,0.0,992.8,1011.6,0.0
2019090419,0.0,96.0,0.8,583.0,8.0,8.0,24.8,90.0,23.2,28.4,23.9,4.0,0.0,992.9,1011.6,0.0
2019090420,0.0,96.0,0.1,513.0,9.0,10.0,24.5,0.0,23.1,28.3,23.8,3.0,0.0,993.9,1012.6,0.0
2019090505,0.0,98.0,0.1,353.0,8.0,8.0,23.6,0.0,22.7,27.6,23.1,3.0,0.0,993.1,1011.8,0.0
2019090506,0.0,98.0,1.0,316.0,9.0,9.0,23.5,70.0,22.5,27.2,22.9,3.0,0.1,993.3,1012.1,0.0
2019090507,0.0,98.0,0.2,309.0,10.0,10.0,23.7,0.0,22.6,27.4,23.0,3.0,0.2,993.7,1012.5,0.0
2019090508,0.0,98.0,0.1,207.0,10.0,10.0,24.1,0.0,23.0,28.1,23.4,3.0,0.0,994.2,1012.9,0.0
2019090509,0.0,95.0,0.9,375.0,9.0,9.0,25.9,140.0,23.3,28.6,24.2,3.0,0.4,994.2,1012.8,0.0
2019090510,0.0,86.0,3.1,797.0,9.0,9.0,28.8,160.0,22.7,27.6,25.3,4.0,0.0,994.0,1012.7,0.0
2019090511,0.2,85.0,1.6,826.0,9.0,9.0,29.9,180.0,23.0,28.1,25.8,4.0,0.0,993.8,1012.5,0.0
2019090512,0.3,78.0,1.8,1296.0,8.0,8.0,33.9,160.0,23.3,28.6,27.5,5.0,0.0,993.2,1011.7,0.0
2019090513,0.2,76.0,2.2,1654.0,7.0,10.0,34.8,180.0,22.6,27.4,27.3,6.0,0.0,993.2,1011.7,0.0
2019090514,0.6,76.0,4.5,1902.0,1.0,9.0,31.1,200.0,22.3,26.9,27.0,11.0,0.0,992.2,1010.7,0.0
2019090515,0.3,76.0,2.6,1956.0,2.0,9.0,31.4,160.0,22.3,26.9,27.0,7.0,0.0,992.2,1010.7,0.0
2019090516,0.0,79.0,2.8,1924.0,3.0,10.0,29.3,180.0,22.3,26.9,26.3,7.0,0.0,991.9,1010.5,0.0
2019090517,0.0,78.0,0.8,1841.0,2.0,10.0,28.7,180.0,22.0,26.4,26.2,10.0,0.0,992.2,1010.8,0.0
2019090518,0.0,84.0,0.7,1708.0,0.0,10.0,27.6,230.0,22.6,27.4,25.6,8.5,0.0,991.9,1010.5,0.0
2019090519,0.0,93.0,0.6,1083.0,1.0,10.0,26.6,20.0,23.0,28.1,24.3,7.0,0.0,992.2,1010.8,0.0
2019090520,0.0,97.0,0.4,591.0,3.0,10.0,25.8,0.0,23.2,28.4,23.8,16.0,0.0,992.6,1011.3,0.0
2019090605,0.0,97.0,0.1,25.0,4.0,7.0,22.7,0.0,20.4,24.0,21.0,13.5,0.0,990.8,1009.7,0.0
2019090606,0.0,98.0,0.5,64.0,3.0,9.0,22.8,70.0,20.5,24.1,20.9,11.0,0.0,990.8,1009.7,0.0
2019090607,0.0,98.0,0.2,169.0,3.0,8.0,23.5,0.0,21.0,24.9,21.4,12.0,0.0,990.9,1009.8,0.0
2019090608,0.1,97.0,0.1,767.0,1.0,9.0,25.3,0.0,22.2,26.8,22.8,12.0,0.0,990.9,1009.6,0.0
2019090609,0.0,89.0,0.7,1307.0,9.0,10.0,26.1,90.0,22.7,27.6,24.7,13.0,0.0,991.0,1009.7,0.0
2019090610,0.0,80.0,1.8,1654.0,2.0,10.0,27.7,140.0,22.5,27.2,26.3,13.0,0.0,990.4,1009.0,0.0
2019090611,0.0,78.0,3.1,1639.0,1.0,10.0,29.3,110.0,22.7,27.6,26.9,13.0,0.0,990.2,1008.7,0.0
2019090612,0.1,77.0,3.7,1655.0,2.0,10.0,30.6,110.0,23.0,28.1,27.4,7.0,0.0,989.7,1008.2,0.0
2019090613,0.0,75.0,2.6,1717.0,1.0,10.0,30.4,90.0,22.5,27.2,27.4,16.0,0.0,988.9,1007.3,0.0
2019090614,0.0,75.0,3.9,1592.0,1.0,10.0,29.3,140.0,22.5,27.2,27.4,10.0,0.0,988.2,1006.6,0.0
2019090615,0.0,73.0,3.5,1718.0,4.0,9.0,28.9,110.0,22.2,26.8,27.5,9.0,0.0,987.6,1006.0,0.0
2019090616,0.0,77.0,2.6,1728.0,4.0,10.0,28.5,110.0,22.8,27.7,27.2,58.0,0.0,987.0,1005.4,0.0
2019090617,0.0,77.0,3.1,1822.0,0.0,10.0,27.2,110.0,22.5,27.2,26.9,37.5,0.0,987.1,1005.5,0.0
2019090618,0.0,78.0,2.3,1841.0,7.0,10.0,26.4,110.0,22.1,26.6,26.3,17.0,0.0,986.6,1005.1,0.0
2019090619,0.0,69.0,3.4,1962.0,6.0,10.0,25.5,110.0,20.6,24.3,26.8,18.0,0.0,986.1,1004.5,0.0
2019090620,0.0,75.0,4.0,1642.0,1.0,10.0,25.0,110.0,21.2,25.2,26.0,20.0,0.0,986.1,1004.6,0.0
2019090705,0.0,93.0,9.3,467.0,10.0,10.0,24.1,140.0,23.3,28.6,24.6,3.0,3.8,976.8,995.2,0.0
2019090706,0.0,90.0,8.7,948.0,10.0,10.0,24.4,140.0,23.4,28.8,25.2,4.0,4.0,976.3,994.7,0.0
2019090707,0.0,88.0,9.5,706.0,10.0,10.0,24.6,160.0,23.1,28.3,25.3,3.0,7.7,976.8,995.2,0.0
2019090708,0.0,90.0,10.4,477.0,10.0,10.0,24.8,140.0,23.4,28.8,25.2,3.0,4.3,977.4,995.8,0.0
2019090709,0.0,89.0,6.1,874.0,9.0,9.0,24.7,160.0,23.1,28.3,25.1,3.0,2.2,978.4,996.8,0.0
2019090710,0.0,89.0,5.9,426.0,10.0,10.0,24.7,140.0,22.7,27.6,24.7,4.0,0.6,979.5,998.0,0.0
2019090711,0.0,83.0,6.8,1165.0,9.0,9.0,24.9,160.0,21.9,26.3,25.0,5.0,0.5,980.9,999.4,0.0
2019090712,0.0,86.0,4.6,811.0,8.0,8.0,25.1,180.0,21.9,26.3,24.5,5.0,0.2,981.8,1000.2,0.0
2019090713,0.0,82.0,3.1,1033.0,8.0,8.0,25.2,180.0,21.5,25.6,24.8,5.0,0.2,982.5,1001.0,0.0
2019090714,0.0,85.0,2.4,1023.0,8.0,8.0,26.0,200.0,22.0,26.4,24.7,5.0,0.1,983.1,1001.7,0.0
2019090715,0.0,84.0,2.9,1124.0,8.0,8.0,26.1,160.0,21.8,26.1,24.7,4.0,0.0,983.8,1002.4,0.0
2019090716,0.0,90.0,2.0,788.0,7.0,7.0,25.5,200.0,22.1,26.6,23.9,5.0,0.1,984.6,1003.1,0.0
2019090717,0.0,88.0,1.9,1353.0,7.0,7.0,26.8,160.0,22.3,26.9,24.5,4.0,0.0,985.7,1004.2,0.0
2019090718,0.1,89.0,2.0,1354.0,8.0,8.0,25.5,200.0,22.2,26.8,24.2,8.0,0.0,986.4,1004.9,0.0
2019090719,0.0,89.0,2.7,1193.0,7.0,7.0,24.6,200.0,21.9,26.3,23.9,7.0,0.0,987.0,1005.5,0.0
2019090720,0.0,93.0,1.4,986.0,7.0,7.0,23.9,70.0,21.8,26.1,23.0,9.0,0.0,987.7,1006.3,0.0
2019090805,0.0,98.0,0.8,167.0,6.0,6.0,22.8,270.0,20.4,24.0,20.8,7.4,0.0,988.9,1007.8,0.0
2019090806,0.0,97.0,0.4,168.0,5.0,5.0,22.6,0.0,20.1,23.5,20.6,5.8,0.0,989.0,1007.9,0.0
2019090807,0.0,98.0,0.1,479.0,7.0,7.0,23.1,0.0,20.4,24.0,20.8,4.199999999999999,0.0,989.4,1008.3,0.0
2019090808,0.0,98.0,0.2,1010.0,7.0,7.0,24.7,0.0,20.6,24.3,21.0,2.5999999999999996,0.0,989.7,1008.6,0.0
2019090809,0.3,97.0,1.3,1698.0,8.0,8.0,26.8,160.0,21.6,25.8,22.2,1.0,0.0,990.1,1008.9,0.0
2019090810,0.1,86.0,1.3,1868.0,7.0,10.0,28.4,160.0,21.8,26.1,24.3,46.0,0.0,990.1,1008.7,0.0
2019090811,0.0,79.0,1.2,1901.0,0.0,10.0,30.5,180.0,21.5,25.6,25.5,42.5,0.0,989.6,1008.2,0.0
2019090812,0.0,75.0,0.8,1923.0,0.0,10.0,30.2,160.0,21.3,25.3,26.1,39.0,0.0,989.3,1007.9,0.0
2019090813,0.0,77.0,1.0,1879.0,0.0,10.0,29.9,160.0,21.7,26.0,26.1,35.5,0.0,989.1,1007.7,0.0
2019090814,0.0,75.0,1.5,1597.0,10.0,10.0,29.8,180.0,21.4,25.5,26.2,32.0,0.0,988.8,1007.3,0.0
2019090815,0.0,79.0,0.8,1351.0,9.0,10.0,28.8,250.0,21.8,26.1,25.8,32.0,0.0,988.8,1007.4,0.0
2019090816,0.0,85.0,0.6,1129.0,0.0,10.0,29.1,70.0,22.9,27.9,25.7,29.0,0.0,988.5,1007.1,0.0
2019090817,0.0,83.0,0.5,1147.0,2.0,10.0,28.4,320.0,22.4,27.1,25.6,26.0,0.0,988.7,1007.3,0.0
2019090818,0.0,87.0,0.9,989.0,1.0,10.0,27.1,290.0,22.7,27.6,25.1,23.0,0.0,989.1,1007.7,0.0
2019090819,0.0,94.0,1.0,1237.0,5.0,10.0,25.9,320.0,23.0,28.1,24.1,22.0,0.0,989.4,1008.0,0.0
2019090820,0.0,97.0,0.3,865.0,7.0,10.0,25.4,0.0,22.9,27.9,23.5,21.0,0.0,990.1,1008.7,0.0
2019090905,0.0,98.0,0.1,156.0,7.0,10.0,23.9,0.0,21.8,26.1,22.2,12.0,0.1,990.2,1009.0,0.0
2019090906,0.0,97.0,0.5,120.0,1.0,10.0,23.7,320.0,21.5,25.6,22.1,3.0,0.2,990.7,1009.5,0.0
2019090907,0.0,97.0,0.0,225.0,7.0,10.0,24.0,0.0,21.6,25.8,22.2,22.0,0.4,990.9,1009.7,0.0
2019090908,0.0,97.0,0.0,275.0,1.0,10.0,24.8,0.0,22.0,26.4,22.6,12.0,0.0,991.1,1009.9,0.0
2019090909,0.0,98.0,0.3,614.0,8.0,10.0,26.1,0.0,23.0,28.1,23.4,11.0,0.0,991.2,1009.9,0.0
2019090910,0.0,91.0,0.4,1354.0,0.0,10.0,27.7,0.0,22.9,27.9,24.5,12.5,0.0,991.0,1009.6,0.0
2019090911,0.0,85.0,0.5,1400.0,1.0,10.0,29.3,110.0,22.8,27.7,25.6,14.0,0.0,990.9,1009.5,0.0
2019090912,0.0,77.0,0.4,1576.0,2.0,10.0,31.0,0.0,22.8,27.7,27.2,8.0,0.0,990.1,1008.6,0.0
2019090913,0.1,70.0,4.4,1780.0,4.0,9.0,32.2,110.0,22.5,27.2,28.6,10.0,0.0,989.4,1007.7,0.0
2019090914,0.2,68.0,5.3,1713.0,8.0,8.0,30.2,110.0,21.5,25.6,28.0,9.0,0.0,989.1,1007.5,0.0
2019090915,0.1,71.0,4.3,1646.0,8.0,8.0,29.6,110.0,22.0,26.4,27.8,9.0,0.0,988.7,1007.1,0.0
2019090916,0.0,89.0,2.7,475.0,9.0,9.0,27.0,140.0,22.8,27.7,24.8,7.0,0.8,988.7,1007.4,0.0
2019090917,0.1,90.0,3.7,393.0,7.0,7.0,26.8,110.0,23.0,28.1,24.8,5.0,0.7,989.0,1007.7,0.0
2019090918,0.0,96.0,3.4,327.0,9.0,9.0,25.4,110.0,22.7,27.6,23.4,3.0,9.6,989.7,1008.3,0.0
2019090919,0.0,96.0,4.1,307.0,9.0,10.0,24.7,110.0,22.7,27.6,23.4,3.0,1.9,989.8,1008.4,0.0
2019090920,0.0,98.0,1.8,446.0,8.0,8.0,25.0,110.0,23.4,28.8,23.8,3.0,8.6,990.6,1009.2,0.0
2019091005,0.0,89.0,0.4,905.0,5.0,5.0,24.3,0.0,22.2,26.8,24.2,4.0,0.0,992.9,1011.5,0.0
2019091006,0.0,91.0,0.8,797.0,4.0,4.0,23.3,140.0,21.8,26.1,23.4,6.0,0.0,993.1,1011.8,0.0
2019091007,0.0,87.0,1.7,918.0,2.0,5.0,23.6,110.0,21.6,25.8,24.0,8.0,0.0,993.8,1012.5,0.0
2019091008,0.3,83.0,2.0,967.0,1.0,4.0,24.6,110.0,21.8,26.1,24.9,7.0,0.0,994.1,1012.8,0.0
2019091009,0.5,79.0,1.5,1045.0,3.0,7.0,26.9,140.0,21.6,25.8,25.6,7.0,0.0,994.5,1013.2,0.0
2019091010,0.9,70.0,2.1,1294.0,1.0,8.0,31.8,180.0,20.7,24.4,26.7,7.0,0.0,994.9,1013.5,0.0
2019091011,0.9,69.0,1.2,1038.0,1.0,8.0,33.1,160.0,21.3,25.3,27.6,9.0,0.0,994.8,1013.3,0.0
2019091012,0.5,72.0,1.0,966.0,1.0,9.0,34.4,140.0,22.2,26.8,27.8,7.0,0.0,994.4,1012.9,0.0
2019091013,0.4,71.0,1.5,916.0,3.0,9.0,33.2,140.0,21.7,26.0,27.5,7.0,0.0,994.2,1012.7,0.0
2019091014,0.5,69.0,2.1,963.0,1.0,8.0,35.5,180.0,21.7,26.0,28.0,10.0,0.0,993.7,1012.2,0.0
2019091015,0.9,67.0,2.2,976.0,3.0,6.0,35.5,160.0,21.5,25.6,28.3,9.0,0.0,993.3,1011.7,0.0
2019091016,0.9,69.0,1.7,919.0,3.0,4.0,34.0,160.0,21.9,26.3,28.2,8.0,0.0,993.2,1011.6,0.0
2019091017,0.5,74.0,2.0,847.0,3.0,3.0,30.2,160.0,21.7,26.0,26.8,7.0,0.0,993.4,1012.0,0.0
2019091018,0.1,80.0,1.8,742.0,3.0,4.0,28.1,160.0,22.2,26.8,26.0,8.0,0.0,993.6,1012.2,0.0
2019091019,0.0,86.0,1.4,560.0,3.0,3.0,26.7,140.0,22.4,27.1,25.0,6.0,0.0,994.0,1012.7,0.0
2019091020,0.0,94.0,0.1,333.0,2.0,7.0,25.9,0.0,22.8,27.7,23.9,59.0,0.0,994.5,1013.2,0.0
2019091105,0.0,97.0,0.5,164.0,4.0,4.0,24.2,290.0,21.7,26.0,22.3,15.0,0.0,995.0,1013.9,0.0
2019091106,0.0,98.0,0.5,171.0,4.0,6.0,24.1,290.0,21.9,26.3,22.3,15.0,0.0,995.4,1014.3,0.0
2019091107,0.0,97.0,0.5,143.0,4.0,9.0,24.3,50.0,21.8,26.1,22.4,8.0,0.0,995.6,1014.5,0.0
2019091108,0.0,97.0,0.9,175.0,2.0,10.0,25.4,140.0,22.3,26.9,22.9,1.0,0.0,995.9,1014.7,0.0
2019091109,0.2,90.0,0.5,325.0,2.0,8.0,27.0,290.0,22.7,27.6,24.5,9.0,0.1,995.6,1014.2,0.0
2019091110,0.6,75.0,0.9,961.0,1.0,7.0,30.8,230.0,21.7,26.0,26.6,6.0,0.0,995.5,1014.1,0.0
2019091111,0.3,72.0,1.6,1044.0,8.0,9.0,32.9,140.0,21.8,26.1,27.3,9.0,0.0,995.3,1013.9,0.0
2019091112,0.1,72.0,0.7,1235.0,9.0,9.0,30.5,160.0,22.0,26.4,27.6,10.0,0.0,994.9,1013.4,0.0
2019091113,0.0,69.0,0.7,1144.0,9.0,9.0,32.7,200.0,22.2,26.8,28.5,10.0,0.0,994.4,1012.8,0.0
2019091114,0.4,67.0,1.2,1273.0,8.0,9.0,35.3,200.0,22.6,27.4,29.4,12.0,0.0,993.9,1012.3,0.0
2019091115,0.9,64.0,1.2,1286.0,2.0,9.0,36.5,180.0,22.0,26.4,29.6,9.5,0.0,993.3,1011.7,0.0
2019091116,0.5,75.0,0.5,1248.0,3.0,6.0,32.1,230.0,23.1,28.3,28.0,7.0,0.0,993.5,1012.0,0.0
2019091117,0.0,82.0,1.3,966.0,2.0,8.0,30.9,110.0,23.3,28.6,26.7,9.0,0.0,993.7,1012.3,0.0
2019091118,0.0,87.0,1.0,858.0,2.0,8.0,28.9,140.0,23.8,29.5,26.2,8.0,0.0,994.0,1012.6,0.0
2019091119,0.0,85.0,1.7,1356.0,6.0,6.0,27.4,200.0,23.0,28.1,25.8,6.0,0.0,994.4,1013.1,0.0
2019091120,0.0,87.0,2.5,784.0,7.0,9.0,26.6,180.0,22.8,27.7,25.2,4.0,0.0,995.2,1013.9,0.0
2019091305,0.0,96.0,0.2,1404.0,1.0,10.0,21.3,0.0,17.3,19.7,18.0,1.0,0.0,994.6,1013.7,0.0
2019091306,0.0,97.0,0.8,1373.0,4.0,4.0,20.8,290.0,17.1,19.5,17.6,14.0,0.0,994.8,1014.0,0.0
2019091307,0.1,97.0,0.6,1195.0,3.0,3.0,20.4,270.0,16.6,18.9,17.1,14.0,0.0,995.0,1014.3,0.0
2019091308,0.6,87.0,0.4,1770.0,0.0,0.0,21.2,0.0,16.9,19.2,19.2,14.0,0.0,995.0,1014.0,0.0
2019091309,1.0,76.0,0.7,1844.0,0.0,0.0,25.2,250.0,17.3,19.7,21.8,14.0,0.0,994.9,1013.8,0.0
2019091310,1.0,60.0,1.1,1928.0,0.0,0.0,31.1,200.0,15.9,18.1,24.2,14.0,0.0,994.6,1013.3,0.0
2019091311,1.0,53.0,1.2,1889.0,0.0,0.0,35.0,140.0,15.4,17.5,25.8,14.0,0.0,994.1,1012.8,0.0
2019091312,1.0,54.0,2.7,1900.0,0.0,4.0,36.3,200.0,15.4,17.5,25.4,14.0,0.0,993.7,1012.4,0.0
2019091313,1.0,50.0,2.2,1760.0,0.0,4.0,37.3,200.0,14.9,16.9,26.2,14.0,0.0,993.2,1011.8,0.0
2019091314,0.8,53.0,2.6,1838.0,5.0,8.0,33.3,180.0,15.4,17.5,25.8,14.0,0.0,992.7,1011.3,0.0
2019091315,0.2,57.0,2.9,1943.0,9.0,9.0,30.7,180.0,16.1,18.3,25.3,14.0,0.0,992.3,1011.0,0.0
2019091316,0.6,56.0,1.8,1923.0,9.0,9.0,30.9,230.0,16.5,18.8,26.0,15.0,0.0,992.1,1010.7,0.0
2019091317,0.0,60.0,1.6,1931.0,8.0,8.0,28.5,200.0,16.8,19.1,25.2,15.0,0.0,992.4,1011.1,0.0
2019091318,0.0,72.0,0.4,1935.0,9.0,9.0,27.0,0.0,18.6,21.4,24.0,16.0,0.0,992.8,1011.4,0.0
2019091319,0.0,85.0,0.2,1667.0,9.0,9.0,25.3,0.0,19.3,22.4,22.0,16.0,0.0,993.2,1012.1,0.0
2019091320,0.0,91.0,0.4,1460.0,2.0,5.0,23.7,0.0,18.7,21.6,20.3,13.0,0.0,993.7,1012.8,0.0
2019091405,0.0,98.0,0.2,18.0,6.0,6.0,19.9,0.0,15.2,17.3,15.6,12.0,0.0,993.3,1012.7,0.0
2019091406,0.0,98.0,0.3,37.0,9.0,9.0,19.7,0.0,15.0,17.0,15.4,11.0,0.0,993.5,1012.9,0.0
2019091407,0.0,98.0,0.0,74.0,3.0,3.0,19.9,0.0,15.3,17.4,15.7,10.0,0.0,994.0,1013.4,0.0
2019091408,0.7,98.0,0.4,1046.0,5.0,5.0,20.9,0.0,17.0,19.4,17.4,9.0,0.0,993.7,1012.9,0.0
2019091409,1.0,84.0,0.9,1620.0,0.0,7.0,25.3,200.0,18.2,20.9,21.1,8.0,0.0,993.9,1012.9,0.0
2019091410,1.0,70.0,2.8,1740.0,2.0,4.0,30.1,290.0,17.8,20.4,23.6,7.0,0.0,993.6,1012.3,0.0
2019091411,1.0,67.0,2.5,1785.0,0.0,4.0,34.2,270.0,18.4,21.2,25.0,21.0,0.0,992.7,1011.4,0.0
2019091412,0.8,66.0,2.9,1730.0,4.0,6.0,32.3,270.0,18.7,21.6,25.6,35.0,0.0,992.2,1010.9,0.0
2019091413,1.0,57.0,2.2,1878.0,4.0,6.0,37.4,320.0,18.6,21.4,28.0,36.0,0.0,991.5,1009.9,0.0
